DOI,Title,Link,Year
10.4018/979-8-3373-0954-5.ch012,Autonomous defending approaches based on machine learning for android malware detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105005385766&doi=10.4018%2F979-8-3373-0954-5.ch012&partnerID=40&md5=da7c87afd8eaa27d7749b42b08381cf3,2025
10.4018/979-8-3373-0954-5.ch010,Generative AI for cybersecurity applications in threat simulation and defense,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105005383824&doi=10.4018%2F979-8-3373-0954-5.ch010&partnerID=40&md5=bedc97e41b16b8bf614fd0aa3b43aa11,2025
10.4018/979-8-3373-0954-5.ch006,Federated learning in distributed cyber defense: Privacy-preserving collaborative security through decentralized AI training,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105005382345&doi=10.4018%2F979-8-3373-0954-5.ch006&partnerID=40&md5=f517043e1876800b953d7ccee1a8d561,2025
10.4018/979-8-3693-7758-1,Exploiting machine learning for robust security,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004787469&doi=10.4018%2F979-8-3693-7758-1&partnerID=40&md5=ffc3b35fe64badfbe5df3ddf669d3d60,2025
10.4018/979-8-3693-7758-1.ch008,Integrating machine learning techniques for comprehensive malware classification,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004787430&doi=10.4018%2F979-8-3693-7758-1.ch008&partnerID=40&md5=b355361d4850a70de3df0c07ab8475c7,2025
10.4018/979-8-3693-7758-1.ch004,Anomaly detection and threat intelligence with machine learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004785707&doi=10.4018%2F979-8-3693-7758-1.ch004&partnerID=40&md5=1a5d1e5c34d9ce5f0d9a977b1cbe069e,2025
10.4018/979-8-3693-7758-1.ch001,Exploiting machine learning for robust security,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004785288&doi=10.4018%2F979-8-3693-7758-1.ch001&partnerID=40&md5=242c8597440702745959b4da8ab656c3,2025
10.4018/979-8-3693-7758-1.ch009,Machine learning algorithms and IoT sensors for securing the networks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004783362&doi=10.4018%2F979-8-3693-7758-1.ch009&partnerID=40&md5=71b41a799fd9803113e6e7085563a1bb,2025
10.4018/979-8-3693-7758-1.ch007,Malware analysis and classification using machine learning techniques,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004782599&doi=10.4018%2F979-8-3693-7758-1.ch007&partnerID=40&md5=ecc4066702efd2ef58ffc2f57cb7f16e,2025
10.4018/979-8-3693-7758-1.ch006,Deep learning-based malware detection and classification using inception-ResNetv2 and DenseNet architectures,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004781347&doi=10.4018%2F979-8-3693-7758-1.ch006&partnerID=40&md5=a0bc8343660d02c4555d6613494d13ef,2025
10.4018/979-8-3693-7137-4.ch011,"Multifactor Authentication (MFA), the golden lock for cloud entry: By adopting MFA, organizations and individuals can significantly reduce the risk of security breach",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004337720&doi=10.4018%2F979-8-3693-7137-4.ch011&partnerID=40&md5=44cd9c1575cf32a38c6fb2e5710962f3,2025
10.1016/j.neucom.2025.129440,Unsupervised representation learning with Hebbian synaptic and structural plasticity in brain-like feedforward neural networks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85217068343&doi=10.1016%2Fj.neucom.2025.129440&partnerID=40&md5=f6139d3cc78cca7a8c5f30d997bd8f5a,2025
10.1201/9781003606635-36,Cloud malware detection using heuristic techniques,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85216829181&doi=10.1201%2F9781003606635-36&partnerID=40&md5=37593bfc3a019644a8c27a6431881204,2025
10.4018/979-8-3373-3296-3.ch003,Threat detection and anomaly identification using deep learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004786761&doi=10.4018%2F979-8-3373-3296-3.ch003&partnerID=40&md5=61e8b1a835ee5717ada27dd856437eb4,2025
10.4018/979-8-3373-3296-3.ch001,Foundations of deep learning and large language models in cybersecurity,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004784249&doi=10.4018%2F979-8-3373-3296-3.ch001&partnerID=40&md5=74627655998e24ad426f12e8b7f6b08a,2025
10.4018/979-8-3373-3296-3.ch006,Malware analysis and classification using deep learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004781408&doi=10.4018%2F979-8-3373-3296-3.ch006&partnerID=40&md5=9a89f28fb52ce6bbb204d3edd62a8349,2025
10.4018/979-8-3693-6135-1.ch009,Future trends in AI security: Anticipating and preparing for emerging threats,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105003102074&doi=10.4018%2F979-8-3693-6135-1.ch009&partnerID=40&md5=29535ec93c6b49d5dd5f2744286ec5ab,2025
10.1016/j.asoc.2025.112933,Automatic optimization for generating adversarial malware based on prioritized evolutionary computing,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85219231682&doi=10.1016%2Fj.asoc.2025.112933&partnerID=40&md5=5b586641f64d8507446703c405ad6d32,2025
10.1016/j.compeleceng.2025.110107,Leveraging Memory Forensic Features for Explainable Obfuscated Malware Detection with Isolated Family Distinction Paradigm,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85217825331&doi=10.1016%2Fj.compeleceng.2025.110107&partnerID=40&md5=cfce1e0297d94ee15f591b19e170b12d,2025
10.1016/j.jnca.2025.104127,Lurking in the shadows: Unsupervised decoding of beaconing communication for enhanced cyber threat hunting,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85217080946&doi=10.1016%2Fj.jnca.2025.104127&partnerID=40&md5=3ada4940968568a000d59f2c670c7a8c,2025
10.1016/j.cose.2025.104340,How to decrypt files encrypted by Rhysida ransomware without the attacker's private key,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85215629440&doi=10.1016%2Fj.cose.2025.104340&partnerID=40&md5=573d02615da3e31dec8fe5ffd651ed40,2025
10.1016/j.jpdc.2025.105039,FASNet: Federated adversarial Siamese networks for robust malware image classification,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85215080153&doi=10.1016%2Fj.jpdc.2025.105039&partnerID=40&md5=8951e3ed85e53170a5f74fa3be24ca2b,2025
10.1016/j.cose.2025.104317,Detection and prevention of spear phishing attacks: A comprehensive survey,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85214796420&doi=10.1016%2Fj.cose.2025.104317&partnerID=40&md5=ab55e39423c5c419ee5173369ab842ed,2025
10.1016/j.neunet.2024.107118,Searching to extrapolate embedding for out-of-graph node representation learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85214502724&doi=10.1016%2Fj.neunet.2024.107118&partnerID=40&md5=6af61c7cbb25f947ebd57e5d691516fb,2025
10.3390/app15084252,Resource-Efficient Traffic Classification Using Feature Selection for Message Queuing Telemetry Transport-Internet of Things Network-Based Security Attacks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105003778505&doi=10.3390%2Fapp15084252&partnerID=40&md5=3f125f32c0c02832c43b58cbaefe50fc,2025
10.3390/s25082406,A Machine Learning-Based Ransomware Detection Method for Attackers’ Neutralization Techniques Using Format-Preserving Encryption,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105003709494&doi=10.3390%2Fs25082406&partnerID=40&md5=b2e742227158ceb81df6c664c42728f9,2025
10.3390/technologies13040145,AOAFS: A Malware Detection System Using an Improved Arithmetic Optimization Algorithm,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105003687567&doi=10.3390%2Ftechnologies13040145&partnerID=40&md5=e45205db8544e264d5ff5493108268e0,2025
10.3390/electronics14081486,Effective ML-Based Android Malware Detection and Categorization,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105003657157&doi=10.3390%2Felectronics14081486&partnerID=40&md5=4f8a6ed8c7ec454dd3a656c04709a207,2025
10.3390/math13071037,A Wide and Weighted Deep Ensemble Model for Behavioral Drifting Ransomware Attacks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105002615647&doi=10.3390%2Fmath13071037&partnerID=40&md5=5a846c1d9a01120ba79eb2543b3ae47c,2025
10.12263/DZXB.20240746,Malware Detection Method Based on Multi-Dimensional Dynamic Weighted Alpha Image Fusion and Feature Enhancement; 基于多维度动态加权 alpha 图像融合与特征增强的恶意软件检测方法,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105010908012&doi=10.12263%2FDZXB.20240746&partnerID=40&md5=dc6f0fce31e3fc5b41b3157413e6dcd7,2025
10.1016/j.eswa.2024.125767,On persuasion in spam email: A multi-granularity text analysis,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85211031476&doi=10.1016%2Fj.eswa.2024.125767&partnerID=40&md5=4656b73690ef6e4941e77d23eaf4f47e,2025
10.3778/j.issn.1002-8331.2311-0219,Research on Detection and Classification Model of Illegal and Criminal Android Malware Integrating CBAM; 融合 CBAM 的违法犯罪类安卓恶意软件检测与分类模型研究,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007332756&doi=10.3778%2Fj.issn.1002-8331.2311-0219&partnerID=40&md5=102a89f312946893cacf734ab3c008c6,2025
10.1016/j.eswa.2024.125821,Automatic code generation based on Abstract Syntax-based encoding. Application on malware detection code generation based on MITRE ATT&CK techniques,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85210546570&doi=10.1016%2Fj.eswa.2024.125821&partnerID=40&md5=0fafe034147766e2244df96f7a530885,2025
10.3390/app15052665,AndroCom: A Real-World Android Applications’ Vulnerability Dataset to Assist with Automatically Detecting Vulnerabilities,https://www.scopus.com/inward/record.uri?eid=2-s2.0-86000560618&doi=10.3390%2Fapp15052665&partnerID=40&md5=801bb67b8f426f5818d7c07f4a64cd2a,2025
10.3390/electronics14050915,Leveraging Federated Learning for Malware Classification: A Heterogeneous Integration Approach,https://www.scopus.com/inward/record.uri?eid=2-s2.0-86000541517&doi=10.3390%2Felectronics14050915&partnerID=40&md5=00a5521382f6e64762e7439d995fd86d,2025
10.23919/transcom.2024EBT0002,Self-Adaptive Traffic Anomaly Detection System for IoT Smart Home Environments,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85219287406&doi=10.23919%2Ftranscom.2024EBT0002&partnerID=40&md5=27bc92198e9f5192db26c78de7fae129,2025
10.1016/j.rineng.2025.104250,Transformer-based malware detection using process resource utilization metrics,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85217079826&doi=10.1016%2Fj.rineng.2025.104250&partnerID=40&md5=1c29e51f6c2f0410a317de7e3c0392fb,2025
10.1016/j.eij.2025.100618,A novel feature selection technique: Detection and classification of Android malware,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85216257560&doi=10.1016%2Fj.eij.2025.100618&partnerID=40&md5=95705d183bdad8e70982357cc199235b,2025
10.1016/j.comcom.2025.108055,AI-based malware detection in IoT networks within smart cities: A survey,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85215589135&doi=10.1016%2Fj.comcom.2025.108055&partnerID=40&md5=2f4261c1575d0d4a024e5a17349dfe19,2025
10.1016/j.jisa.2024.103962,MSG: Missing-sequence generator for metamorphic malware detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85215413807&doi=10.1016%2Fj.jisa.2024.103962&partnerID=40&md5=1fd9db5fb545b98dbc328bc4e4445bca,2025
10.1016/j.engappai.2025.110031,uitPDF-MalDe: Malicious Portable Document Format files detection using multi machine learning models,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85215065363&doi=10.1016%2Fj.engappai.2025.110031&partnerID=40&md5=dad149713fb08155dcf67fc9c2f3a91f,2025
10.1016/j.iswa.2024.200472,Detecting new obfuscated malware variants: A lightweight and interpretable machine learning approach,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85214465812&doi=10.1016%2Fj.iswa.2024.200472&partnerID=40&md5=b98e233123abd87fc612b18423b10a3b,2025
10.1016/j.rineng.2024.103651,Graph representation federated learning for malware detection in Internet of health things,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85214206704&doi=10.1016%2Fj.rineng.2024.103651&partnerID=40&md5=eba4f105cb76f3c7a8f6793d58a3510e,2025
10.1016/j.cose.2024.104294,LDCDroid: Learning data drift characteristics for handling the model aging problem in Android malware detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85213537628&doi=10.1016%2Fj.cose.2024.104294&partnerID=40&md5=756a84c8b1929ada7342db4cd4367859,2025
10.1016/j.jnca.2024.104094,Light up that Droid! On the effectiveness of static analysis features against app obfuscation for Android malware detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85212818611&doi=10.1016%2Fj.jnca.2024.104094&partnerID=40&md5=bf66195927ae1a8fab241df3fd382c4c,2025
10.1016/j.cose.2024.104280,Practical clean-label backdoor attack against static malware detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85212586859&doi=10.1016%2Fj.cose.2024.104280&partnerID=40&md5=5697afd9fa89b3d26d620c7da074e3fa,2025
10.1016/j.compeleceng.2024.109948,Andro-BCFL: Blockchain and federated learning based Android malware detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85211110854&doi=10.1016%2Fj.compeleceng.2024.109948&partnerID=40&md5=083dc4e57100cb1ab38a205b7377e94a,2025
10.1016/j.cose.2024.104219,ATSDetector: An Android Trojan spyware detection approach with multi-features,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85210774669&doi=10.1016%2Fj.cose.2024.104219&partnerID=40&md5=bbeb5717465be925a61a001f7bcbbee1,2025
10.1016/j.cose.2024.104232,A hybrid DGA DefenseNet for detecting DGA domain names based on FastText and deep learning techniques,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85210624285&doi=10.1016%2Fj.cose.2024.104232&partnerID=40&md5=681967bf65e875d0c12a1618dc0eeead,2025
10.1016/j.infsof.2024.107623,An alternative to code comment generation? Generating comment from bytecode,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85210122006&doi=10.1016%2Fj.infsof.2024.107623&partnerID=40&md5=354eeb022183050ca76828aa9c08bda8,2025
10.1016/j.cose.2024.104214,CD-Net: Robust mobile traffic classification against apps updating,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85210089355&doi=10.1016%2Fj.cose.2024.104214&partnerID=40&md5=ac5c30c58528393a260a48f06b4e0cd3,2025
10.1016/j.cose.2024.104202,RanSMAP: Open dataset of Ransomware Storage and Memory Access Patterns for creating deep learning based ransomware detectors,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85209767748&doi=10.1016%2Fj.cose.2024.104202&partnerID=40&md5=90a297cad54c9724a91ef21e73f931dc,2025
10.1016/j.future.2024.107602,Identifying runtime libraries in statically linked linux binaries,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85209106647&doi=10.1016%2Fj.future.2024.107602&partnerID=40&md5=f3a46079a6ef9b511a07e717e3260c54,2025
10.1016/j.eswa.2024.125546,AppPoet: Large language model based android malware detection via multi-view prompt engineering,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85207640516&doi=10.1016%2Fj.eswa.2024.125546&partnerID=40&md5=2fb85bc4ab967e6c9ac97e766bcd3a03,2025
10.1016/j.eswa.2024.125507,Cascaded capsule twin attentional dilated convolutional network for malicious URL detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85207283431&doi=10.1016%2Fj.eswa.2024.125507&partnerID=40&md5=212af8e963418a315697c7ca4ac26bc2,2025
10.3390/fi17030120,A Novel TLS-Based Fingerprinting Approach That Combines Feature Expansion and Similarity Mapping,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105001418808&doi=10.3390%2Ffi17030120&partnerID=40&md5=df8e5025fc1f2cc4a2ed47f621b28282,2025
10.3390/electronics14061077,Self-MCKD: Enhancing the Effectiveness and Efficiency of Knowledge Transfer in Malware Classification,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105001161200&doi=10.3390%2Felectronics14061077&partnerID=40&md5=0491967a11933af08207a672689ece18,2025
10.3390/app15062978,Deep Defense Against Mal-Doc: Utilizing Transformer and SeqGAN for Detecting and Classifying Document Type Malware,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105001132303&doi=10.3390%2Fapp15062978&partnerID=40&md5=1141b7515151eb5719d1e54691b3b2db,2025
10.3390/electronics14061230,Trandroid: An Android Mobile Threat Detection System Using Transformer Neural Networks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105001125673&doi=10.3390%2Felectronics14061230&partnerID=40&md5=b479e6a7b320b06ad1d94c59f195f80a,2025
10.3390/sym17030314,Hybrid Neural Network-Based Intrusion Detection System: Leveraging LightGBM and MobileNetV2 for IoT Security,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105001095423&doi=10.3390%2Fsym17030314&partnerID=40&md5=3d3a569c5e94016819d48e74a52431b2,2025
10.3390/info16030244,A Comparative Study of Privacy-Preserving Techniques in Federated Learning: A Performance and Security Analysis,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105001094970&doi=10.3390%2Finfo16030244&partnerID=40&md5=b106c611411bff5ac4c34a769778cbe5,2025
10.1142/S021946782550007X,Combined Tri-Classifiers for IoT Botnet Detection with Tuned Training Weights,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105001085513&doi=10.1142%2FS021946782550007X&partnerID=40&md5=cba23a351d6729d1ce116764b775e9a6,2025
10.3390/jcp5010004,Detecting Malware C&C Communication Traffic Using Artificial Intelligence Techniques,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105000854770&doi=10.3390%2Fjcp5010004&partnerID=40&md5=1ecac96115558856e2a05c88ec23fd09,2025
10.3390/app15052802,Is Malware Detection Needed for Android TV?,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105000057596&doi=10.3390%2Fapp15052802&partnerID=40&md5=0f1642603655dc60df0f98269a80d44d,2025
