Title,DOI,Link
Performance analysis of machine learning classifiers for detecting PE Malware,10.14569/ijacsa.2020.0110163,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080117274&doi=10.14569%2Fijacsa.2020.0110163&partnerID=40&md5=9a36cdada0b01fee4f5eeeb6bcf69b04
A malware variants detection methodology with an opcode-based feature learning method and a fast density-based clustering algorithm,10.1504/IJCSE.2020.105209,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080102239&doi=10.1504%2FIJCSE.2020.105209&partnerID=40&md5=07fa544233dade428d1b6db61078caf9
An overview of deep learning architecture of deep neural networks and autoencoders,10.1166/jctn.2020.8648,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080088989&doi=10.1166%2Fjctn.2020.8648&partnerID=40&md5=45d3d36d4329377789cf019e76a7c3f1
HIDROID: Prototyping a Behavioral Host-Based Intrusion Detection and Prevention System for Android,10.1109/ACCESS.2020.2969626,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079822310&doi=10.1109%2FACCESS.2020.2969626&partnerID=40&md5=12859df4864b2a7a09f160b552af4b5a
CrowdNet: Identifying Large-Scale Malicious Attacks over Android Kernel Structures,10.1109/ACCESS.2020.2965954,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079796559&doi=10.1109%2FACCESS.2020.2965954&partnerID=40&md5=f258f056ebd3da1d08bb4594fadf7d8d
Hybrid intrusion detection system based on the stacking ensemble of C5 decision tree classifier and one class support vector machine,10.3390/electronics9010173,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079462635&doi=10.3390%2Felectronics9010173&partnerID=40&md5=c368ffb8d85e6ffa23b4a96bc9b29530
Automated cyber threat intelligence generation from honeypot data,10.1007/978-981-15-0146-3_56,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079281154&doi=10.1007%2F978-981-15-0146-3_56&partnerID=40&md5=65b99d0bce68897b7e80e7b298c6267b
A convolution-based system for malicious URLS detection,10.32604/cmc.2020.06507,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079104496&doi=10.32604%2Fcmc.2020.06507&partnerID=40&md5=3a0b526bd9e4467f60332750f5ebd43c
Android Malware Detection Using Fine-Grained Features,10.1155/2020/5190138,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079040126&doi=10.1155%2F2020%2F5190138&partnerID=40&md5=e282a15821efaeee7c91606b90c03f2e
A survey on machine learning for cyber security,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078865883&partnerID=40&md5=7044fcb217561778e646fa1546f315e5
Android Malware Familial Classification Based on DEX File Section Features,10.1109/ACCESS.2020.2965646,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078802125&doi=10.1109%2FACCESS.2020.2965646&partnerID=40&md5=91d486190b08ec1b7231ec7055fd3d78
A Survey on Machine Learning against Hardware Trojan Attacks: Recent Advances and Challenges,10.1109/ACCESS.2020.2965016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078756689&doi=10.1109%2FACCESS.2020.2965016&partnerID=40&md5=ec0a7fe8eb1eaed3f8e050369232f16c
Header Based Email Spam Detection Framework Using Support Vector Machine (SVM) Technique,10.1007/978-3-030-36056-6_6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078441317&doi=10.1007%2F978-3-030-36056-6_6&partnerID=40&md5=675d832975626e73da6a2069b0066e44
A Comprehensive Review on Malware Detection Approaches,10.1109/ACCESS.2019.2963724,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078272333&doi=10.1109%2FACCESS.2019.2963724&partnerID=40&md5=1e583af9a09fad39ed22d30fd308b2c6
Dealing with Class Imbalance in Android Malware Detection by Cascading Clustering and Classification,10.1007/978-3-030-36617-9_11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078151010&doi=10.1007%2F978-3-030-36617-9_11&partnerID=40&md5=bc58f63dd93d6572a2ed74956ab702be
Visualization feature and CNN based homology classification of malicious code,10.1049/cje.2019.11.005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078099314&doi=10.1049%2Fcje.2019.11.005&partnerID=40&md5=35078b01c83d103e94a7077da1e4a783
Android malware detection model based on lightGBM,10.1007/978-981-13-9406-5_29,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077598473&doi=10.1007%2F978-981-13-9406-5_29&partnerID=40&md5=3290b285ae491bdb5bb078d749e4b2c2
IoT malware analysis and new pattern discovery through sequence analysis using meta-feature information,10.1587/transcom.2019CPP0009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077491627&doi=10.1587%2Ftranscom.2019CPP0009&partnerID=40&md5=f85c46848827b82e854402deda1bb585
Khaos: An Adversarial Neural Network DGA with High Anti-Detection Ability,10.1109/TIFS.2019.2960647,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076852736&doi=10.1109%2FTIFS.2019.2960647&partnerID=40&md5=f0fc947f3391af39e63dcea2716657fe
Malware Classification Using Machine Learning,10.1007/978-981-13-9341-9_48,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076833965&doi=10.1007%2F978-981-13-9341-9_48&partnerID=40&md5=7004ac158edc04c0f855702d52b7d7b3
Clustering of tweets: A novel approach to label the unlabelled tweets,10.1007/978-3-030-29407-6_48,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076636719&doi=10.1007%2F978-3-030-29407-6_48&partnerID=40&md5=bfe414ae8e7c97e472c890fda190cb29
"6th Conference on Information and Communication Technologies, TIC.EC 2019",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076543397&partnerID=40&md5=10486231b845e21526d981b1f6a38a3f
MapReduce mRMR: Random Forests-Based Email Spam Classification in Distributed Environment,10.1007/978-981-32-9949-8_18,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076211749&doi=10.1007%2F978-981-32-9949-8_18&partnerID=40&md5=c6d30e9a583e659e7b683b7add44c298
A specification-based intrusion prevention system for malicious payloads,10.1007/978-3-030-31239-8_13,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076090098&doi=10.1007%2F978-3-030-31239-8_13&partnerID=40&md5=c2e60897a9c86ffb56121a1b79b7fe4d
"International Conference on Computing in Engineering and Technology, ICCET 2019",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075692239&partnerID=40&md5=f8dfc686076f4bd92689824874ccc939
Malware Detection in Android Using Machine Learning on Chip,10.1007/978-981-32-9515-5_27,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075646663&doi=10.1007%2F978-981-32-9515-5_27&partnerID=40&md5=19fea3836cf1c48a9418903845268dca
Model Checking to Detect the Hummingbad Malware,10.1007/978-3-030-32258-8_57,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075566299&doi=10.1007%2F978-3-030-32258-8_57&partnerID=40&md5=bd2837574b3a6bd1873c2de9957255d5
Integrated Static Analysis for Malware Variants Detection,10.1007/978-3-030-33846-6_66,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075076594&doi=10.1007%2F978-3-030-33846-6_66&partnerID=40&md5=e4a1e48c1879504c9ccef898f4337841
A malicious URLs detection system using optimization and machine learning classifiers,10.11591/ijeecs.v17.i3.pp1210-1214,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075003789&doi=10.11591%2Fijeecs.v17.i3.pp1210-1214&partnerID=40&md5=288f2b722eeaa86d8754dd6098020ec9
Detection of Malicious Code Variants Based on a Flexible and Lightweight Net,10.1007/978-3-030-33509-0_33,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074716773&doi=10.1007%2F978-3-030-33509-0_33&partnerID=40&md5=f14cb8bd45e632483f146ee5cd6911e3
A deep learning framework for malware classification,10.4018/IJDCF.2020010105,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074538720&doi=10.4018%2FIJDCF.2020010105&partnerID=40&md5=41296244db0fb355e54415dde1f74c8e
SECUR-AMA: Active Malware Analysis Based on Monte Carlo Tree Search for Android Systems,10.1016/j.engappai.2019.103303,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074166543&doi=10.1016%2Fj.engappai.2019.103303&partnerID=40&md5=5832cd3ec1db159847791fa5a287a308
Familial Clustering for Weakly-Labeled Android Malware Using Hybrid Representation Learning,10.1109/TIFS.2019.2947861,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073734144&doi=10.1109%2FTIFS.2019.2947861&partnerID=40&md5=3f1e94477430f7dd44340eec12cc60fd
Trigger Identification Using Difference-Amplified Controllability and Dynamic Transition Probability for Hardware Trojan Detection,10.1109/TIFS.2019.2946044,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073162692&doi=10.1109%2FTIFS.2019.2946044&partnerID=40&md5=eb06589f5c9125bc025c31f44d055dcb
BotHook: A Supervised Machine Learning Approach for Botnet Detection Using DNS Query Data,10.1007/978-981-13-8715-9_31,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070643360&doi=10.1007%2F978-981-13-8715-9_31&partnerID=40&md5=e2e43f9acc4d31ce8e63c93cbce3ce5a
Static malware detection and attribution in android byte-code through an end-to-end deep system,10.1016/j.future.2019.07.070,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070410989&doi=10.1016%2Fj.future.2019.07.070&partnerID=40&md5=d3f8756bd4fa96714f7f00c8173bf710
A survey of DDoS attacking techniques and defence mechanisms in the IoT network,10.1007/s11235-019-00599-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069955077&doi=10.1007%2Fs11235-019-00599-z&partnerID=40&md5=60f53a5dc4334e3d99241d44bf526192
"16th International Conference on Distributed Computing and Artificial Intelligence, DCAI 2019",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068618805&partnerID=40&md5=50e47daaa667d50f3065ec19a265f23e
Proposed models for advanced persistent threat detection: A review,10.1007/978-3-030-23946-6_16,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068592551&doi=10.1007%2F978-3-030-23946-6_16&partnerID=40&md5=dd64448394c7bf6445c0b9c1b7dfacd8
Malicious Adware Detection on Android Platform using Dynamic Random Forest,10.1007/978-3-030-22263-5_57,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068256336&doi=10.1007%2F978-3-030-22263-5_57&partnerID=40&md5=6f0466cfa2992aa5367851b4b47b8f3d
Bidirectional LSTM: An Innovative Approach for Phishing URL Identification,10.1007/978-3-030-22263-5_32,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068255678&doi=10.1007%2F978-3-030-22263-5_32&partnerID=40&md5=8232d66fda86dc4c1b2d3f84da75dd75
Evolution of Malware and Its Detection Techniques,10.1007/978-981-13-7166-0_14,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068110320&doi=10.1007%2F978-981-13-7166-0_14&partnerID=40&md5=15ff68dcdefb93bd9fdc0c8dc3fc0e3b
Go-Detect Application Inspired by Apoptosis to Detect SMS Exploitation by Malwares,10.1007/978-981-13-8323-6_9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067666478&doi=10.1007%2F978-981-13-8323-6_9&partnerID=40&md5=7d2e1205a92fc75d4c1ea56df2c6a729
Perceiving behavior of cyber malware with human-machine teaming,10.1007/978-3-030-20488-4_10,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067503519&doi=10.1007%2F978-3-030-20488-4_10&partnerID=40&md5=a1cde0107c5d9c7c9b986ab6db026391
Neuro-Evolutionary Feature Selection to Detect Android Malware,10.1007/978-3-030-20005-3_13,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065722298&doi=10.1007%2F978-3-030-20005-3_13&partnerID=40&md5=c6c763c26310aea86a1bf4c15ad25d10
Malware Detection Based on Opcode Sequence and ResNet,10.1007/978-3-030-16946-6_39,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065520999&doi=10.1007%2F978-3-030-16946-6_39&partnerID=40&md5=0d24524a6bd629aa6fb08fa916a5fc1e
Android Malicious Application Classification Using Clustering,10.1007/978-3-030-16660-1_64,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065490049&doi=10.1007%2F978-3-030-16660-1_64&partnerID=40&md5=7e001a63b39ac98caabeb82286263576
Permission-Based Android Malware Application Detection Using Multi-Layer Perceptron,10.1007/978-3-030-16660-1_36,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065475981&doi=10.1007%2F978-3-030-16660-1_36&partnerID=40&md5=3548deab22224ae50a7ac365754aea90
Malware Detection Using Artificial Neural Networks,10.1007/978-3-030-16621-2_1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064565093&doi=10.1007%2F978-3-030-16621-2_1&partnerID=40&md5=fa0915ac2281841e61942e8cb278dcb1
IoT Security Viewer System Using Machine Learning,10.1007/978-3-030-15032-7_90,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063980236&doi=10.1007%2F978-3-030-15032-7_90&partnerID=40&md5=d54d22565e240c3e597f180a81a3129f
An investigation of information granulation techniques in cybersecurity,10.1007/978-3-030-14132-5_12,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063262204&doi=10.1007%2F978-3-030-14132-5_12&partnerID=40&md5=d2c6dc5a9cac6f516026db68540f1259
Detection of Repackaged Android Malware with Code-Heterogeneity Features,10.1109/TDSC.2017.2745575,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028698192&doi=10.1109%2FTDSC.2017.2745575&partnerID=40&md5=e69e5b3cef585428c783c16c667a1481
Modeling and Design of Secure Internet of Things,10.1002/9781119593386,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007276195&doi=10.1002%2F9781119593386&partnerID=40&md5=c4bdfa876579574373be4d8633514a6b
Fast k-NN based Malware Analysis in a Massive Malware Environment,10.3837/tiis.2019.12.019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077491005&doi=10.3837%2Ftiis.2019.12.019&partnerID=40&md5=5acd8e19f19abff11c4d6814589ac8cd
An IoT botnet prediction model using frequency based dependency graph: Proof-of-concept,10.1145/3377170.3377222,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082531182&doi=10.1145%2F3377170.3377222&partnerID=40&md5=a39f448ec9326ed9c37ddd9adac1e62d
Malicious code detection technology based on Bi-GRU and self-attention,10.1145/3377713.3377793,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081064972&doi=10.1145%2F3377713.3377793&partnerID=40&md5=c88c4c4850e961eb59f80734b8dfb110
Hardware Trojan detection algorithm based on deep learning; 一种深度学习的硬件木马检测算法,10.19665/j.issn1001-2400.2019.06.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077249966&doi=10.19665%2Fj.issn1001-2400.2019.06.006&partnerID=40&md5=b8528e9dcfffbd45dde66f7767ac49b0
VARMAN: Multi-plane security framework for software defined networks,10.1016/j.comcom.2019.09.014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072873993&doi=10.1016%2Fj.comcom.2019.09.014&partnerID=40&md5=c4320c57ffb7ac834720a2945af177a3
Robust keystroke transcription from the acoustic side-channel,10.1145/3359789.3359816,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077822266&doi=10.1145%2F3359789.3359816&partnerID=40&md5=0e98480721de2a9f6a888f5a55f499c9
StriP: A defence against trojan attacks on deep neural networks,10.1145/3359789.3359790,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077817422&doi=10.1145%2F3359789.3359790&partnerID=40&md5=b39ac211107b5e08567d88f806bd3eaa
Eiger: Automated IOC generation for accurate and interpretable endpoint malware detection,10.1145/3359789.3359808,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077814883&doi=10.1145%2F3359789.3359808&partnerID=40&md5=065cfce79652c916d949323a9a221ce5
Cubismo: Decloaking server-side malware via Cubist program analysis,10.1145/3359789.3359821,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077812228&doi=10.1145%2F3359789.3359821&partnerID=40&md5=f04223eaf6c003bf4d7c2443fb2955f9
Intensive packet domain mining engine (IPDME): A high-speed pre-processor for network intrusion detection,10.1108/IJIUS-03-2019-0018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073969649&doi=10.1108%2FIJIUS-03-2019-0018&partnerID=40&md5=925fcd0ae97da1c549a5afe6d427003f
CFDVex: A novel feature extraction method for detecting cross-architecture IoT malware,10.1145/3368926.3369702,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077820238&doi=10.1145%2F3368926.3369702&partnerID=40&md5=d67f9a4251eb6f820053db32e6d3a8a4
Toward a deep learning approach for detecting PHP webshell,10.1145/3368926.3369733,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077818533&doi=10.1145%2F3368926.3369733&partnerID=40&md5=4fad38756f3036c367caa3e00880828b
Malware detection approach based on improved SOINN; 基于改进 SOINN 算法的恶意软件增量检测方法,10.11959/j.issn.2096-109x.2019059,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148953909&doi=10.11959%2Fj.issn.2096-109x.2019059&partnerID=40&md5=f53c647aff37ea1b5de05555715a3f81
Multi-granularity Android malware fast detection based on opcode; 基于操作码的安卓恶意代码多粒度快速检测方法,10.11959/j.issn.2096-109x.2019064,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104428004&doi=10.11959%2Fj.issn.2096-109x.2019064&partnerID=40&md5=5027a15bba686f95be076899c504ebba
Malware Detection using Hybrid Autoencoder Approach for Better Security in Educational Institutions,10.1109/TALE48000.2019.9225899,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096610051&doi=10.1109%2FTALE48000.2019.9225899&partnerID=40&md5=13f9c3f0cefa365dfe0a2d9a830ddba4
Ransomware Noise Identification and Eviction through Machine Learning Fundamental Filters,10.1109/CSDE48274.2019.9162376,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094675470&doi=10.1109%2FCSDE48274.2019.9162376&partnerID=40&md5=8abb7eea06c2966adf07d72e4529c175
Automated PE32 Threat Classification using Import Table and Deep Neural Networks,10.1109/INCCES47820.2019.9167732,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091501466&doi=10.1109%2FINCCES47820.2019.9167732&partnerID=40&md5=67a36966391b6a77493600eb96f244f3
Random Forest Classifier for Hardware Trojan Detection,10.1109/ISCID.2019.00037,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089409783&doi=10.1109%2FISCID.2019.00037&partnerID=40&md5=b704bba5f86948edd9792f4fc599226d
Deep Learning for Detecting Ransomware in Edge Computing Devices Based on Autoencoder Classifier,10.1109/ICEECCOT46775.2019.9114576,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089246836&doi=10.1109%2FICEECCOT46775.2019.9114576&partnerID=40&md5=8527a11a43946c715d4faa77cf059d92
Detecting Domain Generation Algorithms to prevent DDoS attacks using Deep Learning,10.1109/ANTS47819.2019.9118156,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087284565&doi=10.1109%2FANTS47819.2019.9118156&partnerID=40&md5=5ce36218b151ff714003e482d78aa729
